graph_id,s,policy_type,start_node,policy_valid,status,worst_cost,terminated,steps
medium_n50_s3_a3_case18_seed60,3,baseline_worst_immediate,0,1,ok,62.329470,1,7
medium_n50_s3_a3_case18_seed60,3,vi,0,1,ok,44.731695,1,4
medium_n50_s3_a3_case19_seed61,3,baseline_nominal,0,1,ok,78.521431,1,6
medium_n50_s3_a3_case19_seed61,3,baseline_bestcase,0,1,ok,116.006502,1,8
medium_n50_s3_a3_case19_seed61,3,baseline_worst_immediate,0,1,ok,44.990228,1,4
medium_n50_s3_a3_case19_seed61,3,vi,0,1,ok,44.081524,1,3
medium_n50_s3_a3_case1_seed43,3,baseline_nominal,0,1,ok,82.435538,1,7
medium_n50_s3_a3_case1_seed43,3,baseline_bestcase,0,1,ok,99.930817,1,8
medium_n50_s3_a3_case1_seed43,3,baseline_worst_immediate,0,1,ok,42.828178,1,4
medium_n50_s3_a3_case1_seed43,3,vi,0,1,ok,34.896963,1,4
medium_n50_s3_a3_case2_seed44,3,baseline_nominal,0,1,ok,91.772084,1,7
medium_n50_s3_a3_case2_seed44,3,baseline_bestcase,0,1,ok,108.060634,1,8
medium_n50_s3_a3_case2_seed44,3,baseline_worst_immediate,0,1,ok,55.975958,1,7
medium_n50_s3_a3_case2_seed44,3,vi,0,1,ok,52.278313,1,5
medium_n50_s3_a3_case3_seed45,3,baseline_nominal,0,1,ok,84.734306,1,6
medium_n50_s3_a3_case3_seed45,3,baseline_bestcase,0,1,ok,76.079815,1,7
medium_n50_s3_a3_case3_seed45,3,baseline_worst_immediate,0,1,ok,85.171381,1,9
medium_n50_s3_a3_case3_seed45,3,vi,0,1,ok,59.755509,1,7
medium_n50_s3_a3_case4_seed46,3,baseline_nominal,0,1,ok,43.888512,1,5
medium_n50_s3_a3_case4_seed46,3,baseline_bestcase,0,1,ok,88.103136,1,7
medium_n50_s3_a3_case4_seed46,3,baseline_worst_immediate,0,1,ok,79.931941,1,8
medium_n50_s3_a3_case4_seed46,3,vi,0,1,ok,43.888512,1,5
medium_n50_s3_a3_case5_seed47,3,baseline_nominal,0,1,ok,59.953354,1,7
medium_n50_s3_a3_case5_seed47,3,baseline_bestcase,0,1,ok,81.340517,1,6
medium_n50_s3_a3_case5_seed47,3,baseline_worst_immediate,0,1,ok,39.982234,1,4
medium_n50_s3_a3_case5_seed47,3,vi,0,1,ok,39.982234,1,4
medium_n50_s3_a3_case6_seed48,3,baseline_nominal,0,1,ok,74.645831,1,5
medium_n50_s3_a3_case6_seed48,3,baseline_bestcase,0,1,ok,78.263551,1,6
medium_n50_s3_a3_case6_seed48,3,baseline_worst_immediate,0,1,ok,75.454500,1,7
medium_n50_s3_a3_case6_seed48,3,vi,0,1,ok,51.689481,1,6
medium_n50_s3_a3_case7_seed49,3,baseline_nominal,0,1,ok,66.486094,1,5
medium_n50_s3_a3_case7_seed49,3,baseline_bestcase,0,1,ok,60.734484,1,7
medium_n50_s3_a3_case7_seed49,3,baseline_worst_immediate,0,1,ok,92.001007,1,9
medium_n50_s3_a3_case7_seed49,3,vi,0,1,ok,36.417214,1,4
medium_n50_s3_a3_case8_seed50,3,baseline_nominal,0,1,ok,50.047150,1,4
medium_n50_s3_a3_case8_seed50,3,baseline_bestcase,0,1,ok,45.084438,1,5
medium_n50_s3_a3_case8_seed50,3,baseline_worst_immediate,0,1,ok,47.137668,1,5
medium_n50_s3_a3_case8_seed50,3,vi,0,1,ok,37.015475,1,4
medium_n50_s3_a3_case9_seed51,3,baseline_nominal,0,1,ok,53.614079,1,6
medium_n50_s3_a3_case9_seed51,3,baseline_bestcase,0,1,ok,51.638779,1,6
medium_n50_s3_a3_case9_seed51,3,baseline_worst_immediate,0,1,ok,46.107517,1,5
medium_n50_s3_a3_case9_seed51,3,vi,0,1,ok,46.107517,1,5
medium_n50_s4_a3_case0_seed42,4,baseline_nominal,0,1,ok,73.518310,1,5
medium_n50_s4_a3_case0_seed42,4,baseline_bestcase,0,1,ok,90.301134,1,7
medium_n50_s4_a3_case0_seed42,4,baseline_worst_immediate,0,1,ok,70.517198,1,7
medium_n50_s4_a3_case0_seed42,4,vi,0,1,ok,50.541213,1,4
medium_n50_s4_a3_case10_seed52,4,baseline_nominal,0,1,ok,83.405166,1,8
